"","percentageDetected","DivBefore","DivAfter"
"993",0,0.01,0.09
"994",0,0.01,0.09
"995",0,0.01,0.09
"996",0,0.01,0.09
"997",0,0.01,0.09
"998",0,0.01,0.09
"999",0,0.01,0.09
"1000",2.07,0.01,0.09
"1001",0,0.01,0.1
"1002",0,0.01,0.1
"1003",0.19,0.01,0.1
"1004",0,0.01,0.1
"1005",0.238,0.01,0.1
"1006",0.714,0.01,0.1
"1007",0.746,0.01,0.1
"1008",0,0.01,0.1
"1009",0.388,0.01,0.1
"1010",0,0.01,0.1
"1011",0,0.01,0.1
"1012",0,0.01,0.1
"1013",0,0.01,0.1
"1014",0.276,0.01,0.1
"1015",0,0.01,0.1
"1016",0,0.01,0.1
"1017",0,0.01,0.1
"1018",0,0.01,0.1
"1019",0,0.01,0.1
"1020",0,0.01,0.1
"1021",0,0.01,0.1
"1022",0,0.01,0.1
"1023",0,0.01,0.1
"1024",0,0.01,0.1
"1025",0,0.01,0.1
"1026",0,0.01,0.1
"1027",0,0.01,0.1
"1028",0.09,0.01,0.1
"1029",0,0.01,0.1
"1030",0,0.01,0.1
"1031",0.448,0.01,0.1
"1032",0,0.01,0.1
"1033",0,0.01,0.1
"1034",0,0.01,0.1
"1035",0.288,0.01,0.1
"1036",0.444,0.01,0.1
"1037",0,0.01,0.1
"1038",0.302,0.01,0.1
"1039",0,0.01,0.1
"1040",0,0.01,0.1
"1041",0.53,0.01,0.1
"1042",0,0.01,0.1
"1043",0,0.01,0.1
"1044",0,0.01,0.1
"1045",0,0.01,0.1
"1046",0,0.01,0.1
"1047",0,0.01,0.1
"1048",0,0.01,0.1
"1049",0,0.01,0.1
"1050",0,0.01,0.1
"1051",0,0.01,0.1
"1052",0,0.01,0.1
"1053",0,0.01,0.1
"1054",0,0.01,0.1
"1055",0,0.01,0.1
"1056",0,0.01,0.1
"1057",0,0.01,0.1
"1058",0,0.01,0.1
"1059",0,0.01,0.1
"1060",0,0.01,0.1
"1061",0,0.01,0.1
"1062",0,0.01,0.1
"1063",0,0.01,0.1
"1064",0,0.01,0.1
"1065",0,0.01,0.1
"1066",0,0.01,0.1
"1067",0,0.01,0.1
"1068",0,0.01,0.1
"1069",0,0.01,0.1
"1070",0.596,0.01,0.1
"1071",0,0.01,0.1
"1072",0,0.01,0.1
"1073",0.906,0.01,0.1
"1074",0.276,0.01,0.1
"1075",0,0.01,0.1
"1076",1.918,0.01,0.1
"1077",0,0.01,0.1
"1078",0,0.01,0.1
"1079",0,0.01,0.1
"1080",0,0.01,0.1
"1081",0,0.01,0.1
"1082",0,0.01,0.1
"1083",0,0.01,0.1
"1084",0,0.01,0.1
"1085",0,0.01,0.1
"1086",0,0.01,0.1
"1087",1.078,0.01,0.1
"1088",0,0.01,0.1
"1089",0,0.01,0.1
"1090",0,0.01,0.1
"1091",0,0.01,0.1
"1092",0,0.01,0.1
"1093",0,0.01,0.1
"1094",0,0.01,0.1
"1095",0,0.01,0.1
"1096",0,0.01,0.1
"1097",0,0.01,0.1
"1098",0,0.01,0.1
"1099",0,0.01,0.1
"1100",1.142,0.01,0.1
"1101",93.712,0.02,0
"1102",94.13,0.02,0
"1103",94.214,0.02,0
"1104",93.908,0.02,0
"1105",92.734,0.02,0
"1106",93.17,0.02,0
"1107",93.21,0.02,0
"1108",94.382,0.02,0
"1109",94.406,0.02,0
"1110",93.93,0.02,0
"1111",92.872,0.02,0
"1112",93.426,0.02,0
"1113",93.016,0.02,0
"1114",93.62,0.02,0
"1115",93.702,0.02,0
"1116",93.668,0.02,0
"1117",93.492,0.02,0
"1118",94.49,0.02,0
"1119",93.414,0.02,0
"1120",92.69,0.02,0
"1121",93.668,0.02,0
"1122",93.038,0.02,0
"1123",93.532,0.02,0
"1124",93.632,0.02,0
"1125",91.968,0.02,0
"1126",94.132,0.02,0
"1127",94.818,0.02,0
"1128",93.744,0.02,0
"1129",94.06,0.02,0
"1130",93.276,0.02,0
"1131",92.288,0.02,0
"1132",94.07,0.02,0
"1133",92.882,0.02,0
"1134",94.164,0.02,0
"1135",93.78,0.02,0
"1136",92.732,0.02,0
"1137",93.562,0.02,0
"1138",93.636,0.02,0
"1139",93.514,0.02,0
"1140",93.25,0.02,0
"1141",94.274,0.02,0
"1142",92.57,0.02,0
"1143",93.006,0.02,0
"1144",92.474,0.02,0
"1145",94.002,0.02,0
"1146",94.176,0.02,0
"1147",92.398,0.02,0
"1148",93.71,0.02,0
"1149",94.638,0.02,0
"1150",92.626,0.02,0
"1151",93.562,0.02,0
"1152",91.994,0.02,0
"1153",93.71,0.02,0
"1154",93.95,0.02,0
"1155",93.722,0.02,0
"1156",93.552,0.02,0
"1157",93.548,0.02,0
"1158",94.014,0.02,0
"1159",92.826,0.02,0
"1160",93.528,0.02,0
"1161",92.14,0.02,0
"1162",93.836,0.02,0
"1163",93.308,0.02,0
"1164",92.312,0.02,0
"1165",93.382,0.02,0
"1166",93.84,0.02,0
"1167",93.8,0.02,0
"1168",92.964,0.02,0
"1169",93.67,0.02,0
"1170",93.402,0.02,0
"1171",93.73,0.02,0
"1172",93.952,0.02,0
"1173",94.372,0.02,0
"1174",94.276,0.02,0
"1175",93.526,0.02,0
"1176",93.162,0.02,0
"1177",93.746,0.02,0
"1178",92.97,0.02,0
"1179",93.418,0.02,0
"1180",93.882,0.02,0
"1181",93.76,0.02,0
"1182",93.356,0.02,0
"1183",92.798,0.02,0
"1184",93.596,0.02,0
"1185",93.706,0.02,0
"1186",92.986,0.02,0
"1187",93.524,0.02,0
"1188",93.432,0.02,0
"1189",93.626,0.02,0
"1190",92.468,0.02,0
"1191",92.888,0.02,0
"1192",93.916,0.02,0
"1193",94.208,0.02,0
"1194",93.682,0.02,0
"1195",94.186,0.02,0
"1196",92.366,0.02,0
"1197",94.622,0.02,0
"1198",93.516,0.02,0
"1199",93.976,0.02,0
"1200",93.124,0.02,0
"1201",96.868,0.02,0.01
"1202",97.066,0.02,0.01
"1203",97.686,0.02,0.01
"1204",97.748,0.02,0.01
"1205",96.814,0.02,0.01
"1206",96.662,0.02,0.01
"1207",96.914,0.02,0.01
"1208",96.158,0.02,0.01
"1209",97.22,0.02,0.01
"1210",97.354,0.02,0.01
"1211",96.836,0.02,0.01
"1212",97.248,0.02,0.01
"1213",96.886,0.02,0.01
"1214",97.6,0.02,0.01
"1215",97.458,0.02,0.01
"1216",97.042,0.02,0.01
"1217",96.686,0.02,0.01
"1218",97.37,0.02,0.01
"1219",97.002,0.02,0.01
"1220",98.094,0.02,0.01
"1221",97.178,0.02,0.01
"1222",97.342,0.02,0.01
"1223",97.794,0.02,0.01
"1224",96.964,0.02,0.01
"1225",96.91,0.02,0.01
"1226",97.482,0.02,0.01
"1227",97.098,0.02,0.01
"1228",97.342,0.02,0.01
"1229",97.238,0.02,0.01
"1230",96.594,0.02,0.01
"1231",96.204,0.02,0.01
"1232",97.324,0.02,0.01
"1233",96.114,0.02,0.01
"1234",96.604,0.02,0.01
"1235",97.632,0.02,0.01
"1236",97.732,0.02,0.01
"1237",97.858,0.02,0.01
"1238",96.236,0.02,0.01
"1239",96.73,0.02,0.01
"1240",97.442,0.02,0.01
"1241",97.01,0.02,0.01
"1242",96.448,0.02,0.01
"1243",97.186,0.02,0.01
"1244",97.342,0.02,0.01
"1245",96.224,0.02,0.01
"1246",96.146,0.02,0.01
"1247",97.27,0.02,0.01
"1248",97.286,0.02,0.01
"1249",97.132,0.02,0.01
"1250",97.59,0.02,0.01
"1251",97.296,0.02,0.01
"1252",97.588,0.02,0.01
"1253",97.26,0.02,0.01
"1254",96.656,0.02,0.01
"1255",96.828,0.02,0.01
"1256",97.604,0.02,0.01
"1257",97.28,0.02,0.01
"1258",97.25,0.02,0.01
"1259",97.464,0.02,0.01
"1260",97.234,0.02,0.01
"1261",97.048,0.02,0.01
"1262",96.176,0.02,0.01
"1263",97.08,0.02,0.01
"1264",97.498,0.02,0.01
"1265",96.546,0.02,0.01
"1266",97.298,0.02,0.01
"1267",97.172,0.02,0.01
"1268",96.258,0.02,0.01
"1269",97.178,0.02,0.01
"1270",96.724,0.02,0.01
"1271",97.186,0.02,0.01
"1272",97.426,0.02,0.01
"1273",96.98,0.02,0.01
"1274",96.472,0.02,0.01
"1275",96.764,0.02,0.01
"1276",97.318,0.02,0.01
"1277",97.186,0.02,0.01
"1278",98.36,0.02,0.01
"1279",96.56,0.02,0.01
"1280",97.322,0.02,0.01
"1281",96.836,0.02,0.01
"1282",96.986,0.02,0.01
"1283",96.778,0.02,0.01
"1284",97.078,0.02,0.01
"1285",96.338,0.02,0.01
"1286",97.444,0.02,0.01
"1287",97.078,0.02,0.01
"1288",96.712,0.02,0.01
"1289",97.334,0.02,0.01
"1290",96.18,0.02,0.01
"1291",97.338,0.02,0.01
"1292",97.742,0.02,0.01
"1293",97.422,0.02,0.01
"1294",97.24,0.02,0.01
"1295",97.356,0.02,0.01
"1296",97.142,0.02,0.01
"1297",97.054,0.02,0.01
"1298",96.668,0.02,0.01
"1299",96.536,0.02,0.01
"1300",97.132,0.02,0.01
"1301",97.674,0.02,0.02
"1302",97.54,0.02,0.02
"1303",98.106,0.02,0.02
"1304",98.136,0.02,0.02
"1305",98.126,0.02,0.02
"1306",98.338,0.02,0.02
"1307",97.828,0.02,0.02
"1308",98.274,0.02,0.02
"1309",98.452,0.02,0.02
"1310",97.628,0.02,0.02
"1311",98.478,0.02,0.02
"1312",98.178,0.02,0.02
"1313",98.178,0.02,0.02
"1314",97.924,0.02,0.02
"1315",97.868,0.02,0.02
"1316",97.786,0.02,0.02
"1317",97.446,0.02,0.02
"1318",98.156,0.02,0.02
"1319",97.852,0.02,0.02
"1320",97.892,0.02,0.02
"1321",97.762,0.02,0.02
"1322",97.59,0.02,0.02
"1323",97.446,0.02,0.02
"1324",97.986,0.02,0.02
"1325",98.364,0.02,0.02
"1326",99.118,0.02,0.02
"1327",97.638,0.02,0.02
"1328",97.632,0.02,0.02
"1329",97.73,0.02,0.02
"1330",97.904,0.02,0.02
"1331",97.426,0.02,0.02
"1332",97.884,0.02,0.02
"1333",97.218,0.02,0.02
"1334",97.49,0.02,0.02
"1335",97.972,0.02,0.02
"1336",97.852,0.02,0.02
"1337",97.964,0.02,0.02
"1338",98.412,0.02,0.02
"1339",98.142,0.02,0.02
"1340",97.206,0.02,0.02
"1341",97.97,0.02,0.02
"1342",97.704,0.02,0.02
"1343",98.312,0.02,0.02
"1344",98.208,0.02,0.02
"1345",97.292,0.02,0.02
"1346",97.352,0.02,0.02
"1347",98.136,0.02,0.02
"1348",98.34,0.02,0.02
"1349",98.06,0.02,0.02
"1350",97.966,0.02,0.02
"1351",98.1,0.02,0.02
"1352",97.796,0.02,0.02
"1353",98.402,0.02,0.02
"1354",97.632,0.02,0.02
"1355",97.766,0.02,0.02
"1356",98.62,0.02,0.02
"1357",98.202,0.02,0.02
"1358",97.718,0.02,0.02
"1359",97.444,0.02,0.02
"1360",97.362,0.02,0.02
"1361",98.31,0.02,0.02
"1362",97.766,0.02,0.02
"1363",97.976,0.02,0.02
"1364",97.972,0.02,0.02
"1365",97.606,0.02,0.02
"1366",97.846,0.02,0.02
"1367",98.24,0.02,0.02
"1368",98.324,0.02,0.02
"1369",97.438,0.02,0.02
"1370",98.068,0.02,0.02
"1371",97.25,0.02,0.02
"1372",97.828,0.02,0.02
"1373",97.288,0.02,0.02
"1374",98.072,0.02,0.02
"1375",98.014,0.02,0.02
"1376",98.032,0.02,0.02
"1377",97.966,0.02,0.02
"1378",97.708,0.02,0.02
"1379",97.966,0.02,0.02
"1380",98.18,0.02,0.02
"1381",98.408,0.02,0.02
"1382",97.978,0.02,0.02
"1383",98.032,0.02,0.02
"1384",96.158,0.02,0.02
"1385",97.596,0.02,0.02
"1386",98.396,0.02,0.02
"1387",97.78,0.02,0.02
"1388",97.568,0.02,0.02
"1389",98.624,0.02,0.02
"1390",97.73,0.02,0.02
"1391",97.972,0.02,0.02
"1392",98.16,0.02,0.02
"1393",97.686,0.02,0.02
"1394",97.964,0.02,0.02
"1395",97.18,0.02,0.02
"1396",98.72,0.02,0.02
"1397",98.264,0.02,0.02
"1398",97.704,0.02,0.02
"1399",97.534,0.02,0.02
"1400",97.692,0.02,0.02
"1401",98.894,0.02,0.03
"1402",98.128,0.02,0.03
"1403",98.074,0.02,0.03
"1404",97.674,0.02,0.03
"1405",98.174,0.02,0.03
"1406",97.912,0.02,0.03
"1407",98.078,0.02,0.03
"1408",98.628,0.02,0.03
"1409",97.656,0.02,0.03
"1410",98.446,0.02,0.03
"1411",97.806,0.02,0.03
"1412",98.514,0.02,0.03
"1413",97.63,0.02,0.03
"1414",97.16,0.02,0.03
"1415",98.078,0.02,0.03
"1416",98.248,0.02,0.03
"1417",98.474,0.02,0.03
"1418",98.84,0.02,0.03
"1419",97.538,0.02,0.03
"1420",98.584,0.02,0.03
"1421",98.658,0.02,0.03
"1422",98.628,0.02,0.03
"1423",98.754,0.02,0.03
"1424",98.798,0.02,0.03
"1425",95.562,0.02,0.03
"1426",98.03,0.02,0.03
"1427",97.466,0.02,0.03
"1428",98.164,0.02,0.03
"1429",97.512,0.02,0.03
"1430",98.252,0.02,0.03
"1431",98.162,0.02,0.03
"1432",98.918,0.02,0.03
"1433",98.196,0.02,0.03
"1434",97.664,0.02,0.03
"1435",97.97,0.02,0.03
"1436",98.226,0.02,0.03
"1437",98.676,0.02,0.03
"1438",98.266,0.02,0.03
"1439",98.432,0.02,0.03
"1440",98.256,0.02,0.03
"1441",97.712,0.02,0.03
"1442",97.992,0.02,0.03
"1443",98.242,0.02,0.03
"1444",97.204,0.02,0.03
"1445",98.294,0.02,0.03
"1446",98.444,0.02,0.03
"1447",98.202,0.02,0.03
"1448",98.196,0.02,0.03
"1449",97.898,0.02,0.03
"1450",97.732,0.02,0.03
"1451",98.106,0.02,0.03
"1452",98.552,0.02,0.03
"1453",98.414,0.02,0.03
"1454",98.682,0.02,0.03
"1455",98.804,0.02,0.03
"1456",98.758,0.02,0.03
"1457",98.394,0.02,0.03
"1458",98.364,0.02,0.03
"1459",75.712,0.02,0.03
"1460",98.842,0.02,0.03
"1461",98.422,0.02,0.03
"1462",99.014,0.02,0.03
"1463",98.6,0.02,0.03
"1464",98.586,0.02,0.03
"1465",98.214,0.02,0.03
"1466",98.384,0.02,0.03
"1467",98.444,0.02,0.03
"1468",98.308,0.02,0.03
"1469",97.754,0.02,0.03
"1470",95.934,0.02,0.03
"1471",98.954,0.02,0.03
"1472",98.528,0.02,0.03
"1473",98.028,0.02,0.03
"1474",97.984,0.02,0.03
"1475",98.556,0.02,0.03
"1476",98.354,0.02,0.03
"1477",98.606,0.02,0.03
"1478",98.174,0.02,0.03
"1479",98.56,0.02,0.03
"1480",98.268,0.02,0.03
"1481",98.002,0.02,0.03
"1482",98.424,0.02,0.03
"1483",92.338,0.02,0.03
"1484",98.494,0.02,0.03
"1485",98.506,0.02,0.03
"1486",98.022,0.02,0.03
"1487",98.244,0.02,0.03
"1488",97.958,0.02,0.03
"1489",98.16,0.02,0.03
"1490",98.228,0.02,0.03
"1491",98.578,0.02,0.03
"1492",98.02,0.02,0.03
"1493",95.508,0.02,0.03
"1494",98.012,0.02,0.03
"1495",95.936,0.02,0.03
"1496",98.874,0.02,0.03
"1497",97.964,0.02,0.03
"1498",98.586,0.02,0.03
"1499",98.428,0.02,0.03
"1500",98.486,0.02,0.03
"1501",92.16,0.02,0.04
"1502",95.242,0.02,0.04
"1503",97.634,0.02,0.04
"1504",99.152,0.02,0.04
"1505",90.34,0.02,0.04
"1506",91.044,0.02,0.04
"1507",98.188,0.02,0.04
"1508",98.912,0.02,0.04
"1509",97.146,0.02,0.04
"1510",89,0.02,0.04
"1511",98.576,0.02,0.04
"1512",98.668,0.02,0.04
"1513",98.34,0.02,0.04
"1514",94.768,0.02,0.04
"1515",93.588,0.02,0.04
"1516",99,0.02,0.04
"1517",97.612,0.02,0.04
"1518",95.34,0.02,0.04
"1519",94.36,0.02,0.04
"1520",53.872,0.02,0.04
"1521",91.292,0.02,0.04
"1522",97.826,0.02,0.04
"1523",92.33,0.02,0.04
"1524",97.89,0.02,0.04
"1525",70.356,0.02,0.04
"1526",98.432,0.02,0.04
"1527",90.67,0.02,0.04
"1528",97.754,0.02,0.04
"1529",97.96,0.02,0.04
"1530",98.474,0.02,0.04
"1531",98.012,0.02,0.04
"1532",98.378,0.02,0.04
"1533",98.234,0.02,0.04
"1534",88.676,0.02,0.04
"1535",94.674,0.02,0.04
"1536",94.078,0.02,0.04
"1537",98.208,0.02,0.04
"1538",96.874,0.02,0.04
"1539",96.454,0.02,0.04
"1540",98.75,0.02,0.04
"1541",98.918,0.02,0.04
"1542",96.508,0.02,0.04
"1543",98.878,0.02,0.04
"1544",98.304,0.02,0.04
"1545",98.314,0.02,0.04
"1546",97.612,0.02,0.04
"1547",92.132,0.02,0.04
"1548",98.138,0.02,0.04
"1549",72.778,0.02,0.04
"1550",97.198,0.02,0.04
"1551",97.906,0.02,0.04
"1552",95.026,0.02,0.04
"1553",97.794,0.02,0.04
"1554",81.996,0.02,0.04
"1555",88.696,0.02,0.04
"1556",98.478,0.02,0.04
"1557",97.88,0.02,0.04
"1558",97.89,0.02,0.04
"1559",98.502,0.02,0.04
"1560",99.028,0.02,0.04
"1561",98.438,0.02,0.04
"1562",69.86,0.02,0.04
"1563",97.81,0.02,0.04
"1564",97.714,0.02,0.04
"1565",98.552,0.02,0.04
"1566",97.02,0.02,0.04
"1567",98.026,0.02,0.04
"1568",95.502,0.02,0.04
"1569",98.636,0.02,0.04
"1570",96.204,0.02,0.04
"1571",98.48,0.02,0.04
"1572",98.75,0.02,0.04
"1573",98.35,0.02,0.04
"1574",96.232,0.02,0.04
"1575",98.14,0.02,0.04
"1576",97.846,0.02,0.04
"1577",98.828,0.02,0.04
"1578",95.836,0.02,0.04
"1579",97.344,0.02,0.04
"1580",98.288,0.02,0.04
"1581",98.172,0.02,0.04
"1582",98.816,0.02,0.04
"1583",90.562,0.02,0.04
"1584",92.99,0.02,0.04
"1585",98.436,0.02,0.04
"1586",88.276,0.02,0.04
"1587",97.974,0.02,0.04
"1588",97.952,0.02,0.04
"1589",98.414,0.02,0.04
"1590",93.178,0.02,0.04
"1591",98.406,0.02,0.04
"1592",96.554,0.02,0.04
"1593",91.616,0.02,0.04
"1594",97.942,0.02,0.04
"1595",98,0.02,0.04
"1596",98.454,0.02,0.04
"1597",95.554,0.02,0.04
"1598",95.272,0.02,0.04
"1599",98.45,0.02,0.04
"1600",97.924,0.02,0.04
"1601",87.292,0.02,0.05
"1602",75.796,0.02,0.05
"1603",66.53,0.02,0.05
"1604",64.496,0.02,0.05
"1605",76.344,0.02,0.05
"1606",54.892,0.02,0.05
"1607",37.432,0.02,0.05
"1608",72.872,0.02,0.05
"1609",40.856,0.02,0.05
"1610",77.272,0.02,0.05
"1611",77.65,0.02,0.05
"1612",88.242,0.02,0.05
"1613",90.588,0.02,0.05
"1614",93.352,0.02,0.05
"1615",53.458,0.02,0.05
"1616",39.212,0.02,0.05
"1617",89.774,0.02,0.05
"1618",92.322,0.02,0.05
"1619",94.546,0.02,0.05
"1620",69.374,0.02,0.05
"1621",77.408,0.02,0.05
"1622",58.62,0.02,0.05
"1623",98.254,0.02,0.05
"1624",93.318,0.02,0.05
"1625",97.428,0.02,0.05
"1626",87.296,0.02,0.05
"1627",35.71,0.02,0.05
"1628",37.22,0.02,0.05
"1629",86.112,0.02,0.05
"1630",60.296,0.02,0.05
"1631",98.434,0.02,0.05
"1632",68.774,0.02,0.05
"1633",75.732,0.02,0.05
"1634",36.184,0.02,0.05
"1635",94.342,0.02,0.05
"1636",91.128,0.02,0.05
"1637",91.806,0.02,0.05
"1638",68.87,0.02,0.05
"1639",82.066,0.02,0.05
"1640",97.78,0.02,0.05
"1641",93.826,0.02,0.05
"1642",51.386,0.02,0.05
"1643",96.892,0.02,0.05
"1644",83.33,0.02,0.05
"1645",35.784,0.02,0.05
"1646",49.42,0.02,0.05
"1647",40.158,0.02,0.05
"1648",83.368,0.02,0.05
"1649",88.098,0.02,0.05
"1650",11.774,0.02,0.05
"1651",61.494,0.02,0.05
"1652",69.618,0.02,0.05
"1653",90.886,0.02,0.05
"1654",64.446,0.02,0.05
"1655",77.71,0.02,0.05
"1656",43.462,0.02,0.05
"1657",92.538,0.02,0.05
"1658",83.256,0.02,0.05
"1659",91.62,0.02,0.05
"1660",55.852,0.02,0.05
"1661",87.93,0.02,0.05
"1662",85.29,0.02,0.05
"1663",96.098,0.02,0.05
"1664",93.468,0.02,0.05
"1665",41.208,0.02,0.05
"1666",29.818,0.02,0.05
"1667",67.8,0.02,0.05
"1668",84.428,0.02,0.05
"1669",83.092,0.02,0.05
"1670",70.396,0.02,0.05
"1671",72.258,0.02,0.05
"1672",87.12,0.02,0.05
"1673",74.372,0.02,0.05
"1674",56.388,0.02,0.05
"1675",78.094,0.02,0.05
"1676",41.676,0.02,0.05
"1677",78.416,0.02,0.05
"1678",96.252,0.02,0.05
"1679",68.932,0.02,0.05
"1680",87.59,0.02,0.05
"1681",79.29,0.02,0.05
"1682",96.766,0.02,0.05
"1683",81.166,0.02,0.05
"1684",92.502,0.02,0.05
"1685",32.026,0.02,0.05
"1686",86.044,0.02,0.05
"1687",40.614,0.02,0.05
"1688",91.296,0.02,0.05
"1689",87.736,0.02,0.05
"1690",6.186,0.02,0.05
"1691",31.726,0.02,0.05
"1692",79.914,0.02,0.05
"1693",78.708,0.02,0.05
"1694",31.318,0.02,0.05
"1695",4.384,0.02,0.05
"1696",46.004,0.02,0.05
"1697",88.922,0.02,0.05
"1698",97.89,0.02,0.05
"1699",81.476,0.02,0.05
"1700",76.71,0.02,0.05
"1701",85.368,0.02,0.06
"1702",37.866,0.02,0.06
"1703",11.174,0.02,0.06
"1704",69.298,0.02,0.06
"1705",66.68,0.02,0.06
"1706",43.602,0.02,0.06
"1707",24.916,0.02,0.06
"1708",46.362,0.02,0.06
"1709",34.302,0.02,0.06
"1710",85.374,0.02,0.06
"1711",30.566,0.02,0.06
"1712",58.558,0.02,0.06
"1713",63.88,0.02,0.06
"1714",79.248,0.02,0.06
"1715",50.172,0.02,0.06
"1716",55.49,0.02,0.06
"1717",52.246,0.02,0.06
"1718",20.074,0.02,0.06
"1719",63.956,0.02,0.06
"1720",61.39,0.02,0.06
"1721",21.76,0.02,0.06
"1722",49.158,0.02,0.06
"1723",79.236,0.02,0.06
"1724",63.536,0.02,0.06
"1725",79.572,0.02,0.06
"1726",62.696,0.02,0.06
"1727",74.522,0.02,0.06
"1728",70.38,0.02,0.06
"1729",44.04,0.02,0.06
"1730",76.732,0.02,0.06
"1731",71.944,0.02,0.06
"1732",66.962,0.02,0.06
"1733",20.708,0.02,0.06
"1734",35.82,0.02,0.06
"1735",24.686,0.02,0.06
"1736",70.078,0.02,0.06
"1737",43.584,0.02,0.06
"1738",30.112,0.02,0.06
"1739",76.296,0.02,0.06
"1740",61.452,0.02,0.06
"1741",25.458,0.02,0.06
"1742",50.168,0.02,0.06
"1743",38.162,0.02,0.06
"1744",56.532,0.02,0.06
"1745",51.32,0.02,0.06
"1746",60.544,0.02,0.06
"1747",7.738,0.02,0.06
"1748",20.248,0.02,0.06
"1749",65.374,0.02,0.06
"1750",42.728,0.02,0.06
"1751",60.454,0.02,0.06
"1752",70.322,0.02,0.06
"1753",88.892,0.02,0.06
"1754",22.67,0.02,0.06
"1755",33.554,0.02,0.06
"1756",43.542,0.02,0.06
"1757",47.698,0.02,0.06
"1758",43.248,0.02,0.06
"1759",31.962,0.02,0.06
"1760",73.384,0.02,0.06
"1761",48.97,0.02,0.06
"1762",66.842,0.02,0.06
"1763",25.916,0.02,0.06
"1764",45.546,0.02,0.06
"1765",2.55,0.02,0.06
"1766",50.55,0.02,0.06
"1767",50.526,0.02,0.06
"1768",38.198,0.02,0.06
"1769",52.856,0.02,0.06
"1770",43.312,0.02,0.06
"1771",5.168,0.02,0.06
"1772",25.084,0.02,0.06
"1773",42.008,0.02,0.06
"1774",47.74,0.02,0.06
"1775",39.24,0.02,0.06
"1776",80.096,0.02,0.06
"1777",24.524,0.02,0.06
"1778",70.27,0.02,0.06
"1779",85.872,0.02,0.06
"1780",50.756,0.02,0.06
"1781",60.9,0.02,0.06
"1782",53.31,0.02,0.06
"1783",24.528,0.02,0.06
"1784",74.148,0.02,0.06
"1785",59.5,0.02,0.06
"1786",25.58,0.02,0.06
"1787",81.91,0.02,0.06
"1788",30.996,0.02,0.06
"1789",44.916,0.02,0.06
"1790",31.13,0.02,0.06
"1791",67.956,0.02,0.06
"1792",20.63,0.02,0.06
"1793",20.882,0.02,0.06
"1794",75.982,0.02,0.06
"1795",26.508,0.02,0.06
"1796",61.834,0.02,0.06
"1797",77.882,0.02,0.06
"1798",25.436,0.02,0.06
"1799",44.472,0.02,0.06
"1800",38.716,0.02,0.06
"1801",71.078,0.02,0.07
"1802",0.282,0.02,0.07
"1803",21.608,0.02,0.07
"1804",64.954,0.02,0.07
"1805",12.448,0.02,0.07
"1806",20.76,0.02,0.07
"1807",12.222,0.02,0.07
"1808",45.742,0.02,0.07
"1809",9.524,0.02,0.07
"1810",67.43,0.02,0.07
"1811",2.032,0.02,0.07
"1812",6.786,0.02,0.07
"1813",22.902,0.02,0.07
"1814",26.878,0.02,0.07
"1815",47.816,0.02,0.07
"1816",47.318,0.02,0.07
"1817",7.74,0.02,0.07
"1818",23.642,0.02,0.07
"1819",39.928,0.02,0.07
"1820",15.324,0.02,0.07
"1821",72.106,0.02,0.07
"1822",7.584,0.02,0.07
"1823",40.538,0.02,0.07
"1824",38.47,0.02,0.07
"1825",8.3,0.02,0.07
"1826",26.324,0.02,0.07
"1827",11.626,0.02,0.07
"1828",40.54,0.02,0.07
"1829",33.716,0.02,0.07
"1830",64.71,0.02,0.07
"1831",0,0.02,0.07
"1832",54.806,0.02,0.07
"1833",11.134,0.02,0.07
"1834",20.472,0.02,0.07
"1835",64.676,0.02,0.07
"1836",35.544,0.02,0.07
"1837",8.654,0.02,0.07
"1838",39.214,0.02,0.07
"1839",11.718,0.02,0.07
"1840",51.984,0.02,0.07
"1841",2.134,0.02,0.07
"1842",27.152,0.02,0.07
"1843",32.074,0.02,0.07
"1844",22.064,0.02,0.07
"1845",24.118,0.02,0.07
"1846",13.616,0.02,0.07
"1847",40.628,0.02,0.07
"1848",39.196,0.02,0.07
"1849",36.798,0.02,0.07
"1850",10.548,0.02,0.07
"1851",1.826,0.02,0.07
"1852",47.824,0.02,0.07
"1853",50.564,0.02,0.07
"1854",41.186,0.02,0.07
"1855",10.66,0.02,0.07
"1856",41.116,0.02,0.07
"1857",20.626,0.02,0.07
"1858",35.638,0.02,0.07
"1859",55.33,0.02,0.07
"1860",36.04,0.02,0.07
"1861",53.032,0.02,0.07
"1862",26.226,0.02,0.07
"1863",37.322,0.02,0.07
"1864",0,0.02,0.07
"1865",36.78,0.02,0.07
"1866",18.85,0.02,0.07
"1867",58.23,0.02,0.07
"1868",0.338,0.02,0.07
"1869",57.984,0.02,0.07
"1870",15.6,0.02,0.07
"1871",27.26,0.02,0.07
"1872",7.37,0.02,0.07
"1873",28.236,0.02,0.07
"1874",57.614,0.02,0.07
"1875",34.85,0.02,0.07
"1876",28.542,0.02,0.07
"1877",66.572,0.02,0.07
"1878",51.256,0.02,0.07
"1879",20.67,0.02,0.07
"1880",38.166,0.02,0.07
"1881",29.344,0.02,0.07
"1882",28.658,0.02,0.07
"1883",38.618,0.02,0.07
"1884",37.46,0.02,0.07
"1885",16.988,0.02,0.07
"1886",21.574,0.02,0.07
"1887",6.214,0.02,0.07
"1888",46.236,0.02,0.07
"1889",8.212,0.02,0.07
"1890",42.792,0.02,0.07
